Format Version,1.23,Take Name,Labeling_Take 2022-01-15 04.53.00 PM_004 (1),Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-01-15 04.57.08.475 오후,Total Frames in Take,437,Total Exported Frames,437,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.266667,134.474396,282.039154,33.958458,147.316467,279.397400,50.068520,165.117661,263.875610,61.793983,187.387253,247.979904,87.934433,114.655190,308.970764,128.447983,129.404388,314.067657,170.208893,143.473663,306.052399,192.975128,90.568703,308.576050,134.401169,75.215973,305.606842,184.088913,77.744507,291.574310,211.539337,62.512016,299.771545,130.163254,56.082050,297.699127,176.967422,52.649448,281.732910,202.800217,38.612438,282.443817,122.220894,18.635489,275.456635,146.666504,12.346808,267.799927,170.077499,94.086220,322.494385,85.949707,56.062851,312.316193,77.366356,59.425835,308.490784,105.148994
17,0.283333,134.661423,282.063110,34.014183,147.519806,279.470612,50.110744,165.305527,263.959503,61.876415,187.634293,248.128922,88.096870,114.892487,309.101807,128.498581,129.707352,314.213074,170.206314,143.815521,306.233276,192.961578,90.774986,308.629883,134.484634,75.435432,305.642334,184.187943,78.014984,291.597748,211.633118,62.706532,299.840210,130.247162,56.340382,297.730011,177.088242,52.887863,281.725006,202.886597,38.882679,282.436249,122.263268,18.883228,275.464783,146.737320,12.589612,267.856720,170.241837,94.254654,322.553833,85.991165,56.242149,312.330292,77.400604,59.605270,308.546021,105.231773
18,0.300000,134.881607,282.121277,34.081539,147.661530,279.557404,50.118782,165.506195,264.011932,61.974792,187.829102,248.202957,88.248207,115.153801,309.183105,128.566467,130.059998,314.299744,170.318695,144.133423,306.261017,193.026230,91.087868,308.732147,134.605316,75.795654,305.672333,184.311111,78.311050,291.632813,211.755676,62.954910,299.989685,130.411560,56.589394,297.791931,177.185135,53.155846,281.807648,202.984024,39.108444,282.547638,122.329338,19.136150,275.659302,146.824020,12.782919,268.058716,170.285751,94.507950,322.624329,86.024277,56.463482,312.442352,77.484367,59.838436,308.677734,105.300575
19,0.316667,135.087692,282.160065,34.171425,147.887711,279.606201,50.210506,165.740753,264.047821,62.079041,187.982620,248.168427,88.339554,115.364128,309.273010,128.636856,130.274429,314.391571,170.395477,144.378891,306.351685,193.136810,91.311279,308.907776,134.658356,76.018105,305.907013,184.351349,78.544975,291.858337,211.816879,63.178188,300.101227,130.444138,56.790058,297.979401,177.245987,53.353432,282.037476,203.089249,39.279686,282.679810,122.451462,19.297009,275.783539,146.859222,12.913326,268.218689,170.302322,94.732635,322.713898,86.079826,56.684895,312.614563,77.577774,60.052551,308.765381,105.317650
20,0.333333,135.349564,282.146484,34.307304,148.174347,279.626007,50.393658,165.981003,264.060638,62.238335,188.134598,248.119003,88.557556,115.571106,309.429199,128.726440,130.445847,314.654663,170.424179,144.581024,306.688049,193.164444,91.473289,309.044006,134.705627,76.176720,306.119293,184.412140,78.740997,292.112366,211.875000,63.389191,300.253723,130.499573,56.978409,298.183167,177.276138,53.580704,282.223083,203.129807,39.486355,282.829071,122.516739,19.462515,275.912323,146.923935,13.075047,268.374359,170.369141,94.962234,322.853363,86.160034,56.937969,312.624054,77.603912,60.268799,308.898346,105.405525
21,0.350000,135.590714,282.177734,34.447651,148.375992,279.637665,50.520214,166.160217,263.971130,62.411995,188.272507,248.030243,88.816780,115.825920,309.582916,128.789917,130.662292,314.798462,170.475876,144.746704,306.887665,193.236801,91.679138,309.181152,134.805023,76.369972,306.253174,184.488068,78.943062,292.274750,211.954529,63.582211,300.359467,130.547012,57.187435,298.304260,177.405029,53.780651,282.363708,203.225769,39.692993,282.962555,122.600647,19.678146,276.058777,147.002762,13.347991,268.483948,170.433182,95.176697,322.933014,86.222633,57.158539,312.704376,77.656174,60.521328,308.997498,105.424736
22,0.366667,135.793839,282.227844,34.551254,148.621323,279.675293,50.634346,166.367615,263.942078,62.649578,188.378906,247.899597,88.956055,116.055603,309.640778,128.869278,130.849594,314.824432,170.589417,144.931107,306.872742,193.353424,91.955002,309.234314,134.851852,76.589264,306.377686,184.598801,79.079582,292.351715,212.034912,63.810902,300.479065,130.683426,57.394936,298.465759,177.465576,53.945507,282.532135,203.324844,39.928532,283.071320,122.639839,19.872456,276.209808,147.048782,13.505899,268.731262,170.541092,95.451080,322.986115,86.287766,57.387032,312.799835,77.710381,60.757950,309.128326,105.536491
23,0.383333,136.027863,282.326172,34.664734,148.886429,279.739380,50.762215,166.574203,263.979431,62.723427,188.647018,247.975525,89.054138,116.246498,309.715332,128.930084,131.115524,314.952545,170.682129,145.235382,307.009918,193.399033,92.160355,309.343201,134.948730,76.826759,306.442993,184.639297,79.306114,292.492645,212.133743,64.010849,300.540894,130.741455,57.579720,298.562622,177.531815,54.121693,282.637512,203.382919,40.165276,283.099854,122.690086,20.120674,276.245636,147.137283,13.671898,268.810822,170.587921,95.662834,323.049438,86.370361,57.618248,312.919159,77.872780,60.943169,309.191345,105.612434
24,0.400000,136.233887,282.427338,34.711304,149.109222,279.876587,50.827118,166.836365,264.114136,62.662571,188.915009,248.147644,89.087624,116.449280,309.807037,128.976303,131.383850,315.122650,170.720078,145.507767,307.204346,193.449539,92.358376,309.398621,135.019806,77.068657,306.501984,184.731354,79.662979,292.528534,212.208115,64.289406,300.528015,130.792908,57.879810,298.541656,177.610474,54.512691,282.605133,203.475983,40.420341,283.179596,122.859276,20.405500,276.275513,147.266708,14.023283,268.767853,170.733917,95.846413,323.149017,86.478394,57.845512,312.927490,77.921692,61.166721,309.224152,105.733032
25,0.416667,136.497055,282.518341,34.702374,149.325485,280.008575,50.865971,167.103058,264.287048,62.674374,189.202286,248.315735,89.018417,116.786255,309.963776,129.072647,131.753647,315.225586,170.689728,145.848984,307.331726,193.447891,92.632904,309.521912,135.099731,77.355118,306.599457,184.809692,79.961395,292.628326,212.268570,64.565331,300.652527,130.878586,58.227322,298.615234,177.711166,54.829823,282.718079,203.570175,40.682594,283.229553,122.946449,20.673128,276.359528,147.351212,14.374406,268.824402,170.849762,96.068886,323.253052,86.509819,58.063065,312.971191,77.974861,61.450844,309.255615,105.751312
